4902_ZC_11; 172.24.242.51; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[1224], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], Jumbo Frame=[1], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, L2 or L3 Address Criteria;2, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
23049_ZC_11; 172.24.242.42; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393279], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
0431_ZC_17; 172.24.242.60; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393407], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
30830_ZC_12; 172.24.242.15; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131135], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
66675_ZC_11; 172.24.242.40; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131135], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
11265_ZC_11; 172.24.242.47; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393279], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1220_ZC_11; 172.24.242.71; {WFQ Q7Weight=[20], WFQ Q2Weight=[0], WFQ Q6Weight=[10], License Mask=[131263], EtherType=[], WFQ Q5Weight=[0], WFQ Q8Weight=[50], Strict Prio Queues Number=[2], WFQ Q3Weight=[0], WFQ Q1Weight=[1], WFQ Q4Weight=[0], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], Classification Method=[EtherType;2, IPv4/IPv6;2, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2]}
4899_ZC_11; 172.24.242.73; {WFQ Q7Weight=[20], WFQ Q2Weight=[0], WFQ Q6Weight=[10], License Mask=[131135], EtherType=[], WFQ Q5Weight=[0], WFQ Q8Weight=[50], Strict Prio Queues Number=[2], WFQ Q3Weight=[0], WFQ Q1Weight=[1], WFQ Q4Weight=[0], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], Classification Method=[EtherType;2, IPv4/IPv6;2, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2]}
23049_ZC_12; 172.24.242.43; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393279], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
11265_ZC_12; 172.24.242.48; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131135], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1220_ZD_12; 172.24.242.74; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[1224], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], Jumbo Frame=[1], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, L2 or L3 Address Criteria;2, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
47001_ZD_12; 172.24.242.76; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[1224], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], Jumbo Frame=[1], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, L2 or L3 Address Criteria;2, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
0431_ZC_18; 172.24.242.28; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
0430_ZC_13; 172.24.240.12; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
23049_ZC_14; 172.24.242.45; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
3089_ZC_12; 172.24.240.7; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
0430_ZC_12; 172.24.240.10; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393279], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
3089_ZC_13; 172.24.240.16; {WFQ Q7Weight=[20], WFQ Q2Weight=[0], WFQ Q6Weight=[10], License Mask=[131263], EtherType=[], WFQ Q5Weight=[0], WFQ Q8Weight=[50], Strict Prio Queues Number=[2], WFQ Q3Weight=[0], WFQ Q1Weight=[1], WFQ Q4Weight=[0], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], Classification Method=[EtherType;2, IPv4/IPv6;2, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2]}
35689_ZC_11; 172.24.240.20; {WFQ Q7Weight=[20], WFQ Q2Weight=[0], WFQ Q6Weight=[10], License Mask=[131135], EtherType=[], WFQ Q5Weight=[0], WFQ Q8Weight=[50], Strict Prio Queues Number=[2], WFQ Q3Weight=[0], WFQ Q1Weight=[1], WFQ Q4Weight=[0], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], Classification Method=[EtherType;2, IPv4/IPv6;2, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2]}
3089_ZC_11; 172.24.240.6; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393407], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
3089_ZC_14; 172.24.240.17; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1033_ZC_11; 172.24.240.22; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393279], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1382_ZC_11; 172.24.240.13; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[393279], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1033_ZD_13; 172.24.240.24; {WFQ Q7Weight=[20], WFQ Q2Weight=[1], WFQ Q6Weight=[1], License Mask=[1224], EtherType=[], WFQ Q5Weight=[1], WFQ Q8Weight=[50], Strict Prio Queues Number=[2], WFQ Q3Weight=[10], WFQ Q1Weight=[1], Jumbo Frame=[0], WFQ Q4Weight=[1], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], Classification Method=[EtherType;2, IPv4/IPv6;2, L2 or L3 Address Criteria;2, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2]}
4184_ZD_11; 172.24.240.26; {WFQ Q7Weight=[20], WFQ Q2Weight=[1], WFQ Q6Weight=[1], License Mask=[1224], EtherType=[], WFQ Q5Weight=[1], WFQ Q8Weight=[50], Strict Prio Queues Number=[2], WFQ Q3Weight=[10], WFQ Q1Weight=[1], Jumbo Frame=[0], WFQ Q4Weight=[1], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], Classification Method=[EtherType;2, IPv4/IPv6;2, L2 or L3 Address Criteria;1, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2]}
3089_ZC_15; 172.24.240.18; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1033_ZC_12; 172.24.240.23; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131135], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1378_ZC_13; 172.24.240.75; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
0450_ZC_11; 172.24.240.70; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131263], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
1208_ZC_11; 172.24.240.81; {WFQ Q7Weight=[1], WFQ Q2Weight=[45], WFQ Q6Weight=[1], License Mask=[131135], EtherType=[2054;7, 33100;4, 34825;4, 35063;7, 35074;4], WFQ Q5Weight=[10], WFQ Q8Weight=[1], Strict Prio Queues Number=[3], WFQ Q3Weight=[20], WFQ Q1Weight=[5], WFQ Q4Weight=[20], IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 3, 0, 3, 0, 5, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6], Classification Method=[EtherType;1, IPv4/IPv6;1, MPLS label;2, Port;1, VLAN priority 802.1p;2, VLAN_ID;2]}
