Name,Port,Date,KPI,Hour00Min00,Hour00Min15,Hour00Min30,Hour00Min45,Hour01Min00,Hour01Min15,Hour01Min30,Hour01Min45,Hour02Min00,Hour02Min15,Hour02Min30,Hour02Min45,Hour03Min00,Hour03Min15,Hour03Min30,Hour03Min45,Hour04Min00,Hour04Min15,Hour04Min30,Hour04Min45,Hour05Min00,Hour05Min15,Hour05Min30,Hour05Min45,Hour06Min00,Hour06Min15,Hour06Min30,Hour06Min45,Hour07Min00,Hour07Min15,Hour07Min30,Hour07Min45,Hour08Min00,Hour08Min15,Hour08Min30,Hour08Min45,Hour09Min00,Hour09Min15,Hour09Min30,Hour09Min45,Hour10Min00,Hour10Min15,Hour10Min30,Hour10Min45,Hour11Min00,Hour11Min15,Hour11Min30,Hour11Min45,Hour12Min00,Hour12Min15,Hour12Min30,Hour12Min45,Hour13Min00,Hour13Min15,Hour13Min30,Hour13Min45,Hour14Min00,Hour14Min15,Hour14Min30,Hour14Min45,Hour15Min00,Hour15Min15,Hour15Min30,Hour15Min45,Hour16Min00,Hour16Min15,Hour16Min30,Hour16Min45,Hour17Min00,Hour17Min15,Hour17Min30,Hour17Min45,Hour18Min00,Hour18Min15,Hour18Min30,Hour18Min45,Hour19Min00,Hour19Min15,Hour19Min30,Hour19Min45,Hour20Min00,Hour20Min15,Hour20Min30,Hour20Min45,Hour21Min00,Hour21Min15,Hour21Min30,Hour21Min45,Hour22Min00,Hour22Min15,Hour22Min30,Hour22Min45,Hour23Min00,Hour23Min15,Hour23Min30,Hour23Min45
0370_ZC_13,FlexiPacket Radio 1,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11144_ZC_12,FlexiPacket Radio 1,2015-01-26,OutDroppedPkts,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4924_ZC_110,FlexiPacket Radio 1,2015-01-26,TX_Average_Capacity,4160946,3666285,4132810,3774130,3002264,3018219,3118080,2992484,3196177,3886339,3985653,3101556,3066141,2941859,2915268,2964084,3669479,3004468,2762806,2876796,3100718,2839748,3087234,2933336,3057173,3116750,3548206,3396333,4429809,5266983,5725759,5621547,5153221,6883539,5436717,6321533,6675322,6757995,5903963,5293689,6497933,6968426,6637156,6915076,7893185,6923851,6466411,7557793,7746448,7230508,6076458,7923626,8604961,8332696,8647461,6361085,7507810,5892348,6225119,5665671,6131781,7354952,7106307,6519925,6683548,6063879,6536498,5664280,5342801,6999428,6013893,8312680,6758260,5758010,6621003,5431693,5433908,6481755,7658140,5638058,5386615,8336520,5916123,5716262,4990420,5393987,4953290,5022306,5668413,5939477,6738520,5624334,6500970,5931307,7694449,9244608
4924_ZC_12,FlexiPacket Radio 1,2015-01-26,RX_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4972_ZC_11,FlexiPacket Radio 1,2015-01-26,OutOctets,618068598,625122340,607304292,599225218,589832794,591898805,590491295,592719484,596210547,594305619,593016454,595022211,594587010,587586003,588273238,596244229,589981225,589099979,587084548,585578073,594483804,595050748,598391608,597724992,614772883,614922726,611487350,614658665,611264657,615140675,620515486,624895556,626618613,632860935,625403797,640634810,626614291,640091991,625136925,630517812,633411294,628535107,626546305,620315777,628484163,627392623,627919333,632983322,635445103,630185107,628679075,633441102,638776813,650383098,621634986,621810364,628656686,643779672,651402079,639332356,638050962,631990496,654073806,651507862,657387395,642653370,637125843,655563179,667673363,658590077,636427060,646360567,633785872,643512354,659388625,644420197,639866027,656116927,657741678,632822511,634905625,655602821,648367428,645617818,642148269,663586442,666115839,662003531,658442312,678477364,663071288,665268556,651914918,635402866,662672324,646613147
0171_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTS_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_114,FlexiPacket GbEPort 1,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660_ZC_12,FlexiPacket Radio 1,2015-01-26,TX_Peak_Capacity,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
32956_ZC_14,FlexiPacket Radio 1,2015-01-26,RLTS_3_th,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69
4924_ZA_21,Rx Chain 2 Radio 2 RST2,2015-01-26,BBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010_ZC_16,FlexiPacket Radio 1,2015-01-26,Tx_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10649_ZC_11,FlexiPacket Radio 1,2015-01-26,InOctets,286231908,286238714,286235338,286235532,286232338,286242238,286232226,286237882,286232226,286238840,286233972,286238586,286232226,286238878,286235151,286238586,286232158,286239146,286232032,286238462,286232090,286231840,286238684,286232128,286240556,286232256,286238820,286232060,286241803,286235270,286235572,286232298,286238752,286232120,286238878,286231742,286238803,286232022,286240692,286232196,286232158,286241576,286232289,286238780,286232270,286238810,286231772,286238654,286232158,286238590,286232090,286238722,286233972,286238861,286235338,286235406,286235219,286238522,286232338,286231992,286238878,286231772,286238752,286231855,286241808,286229076,286241614,286233806,286235312,286236644,286237137,286235121,286238536,286486754,286238810,286231492,286238616,286231840,286238878,286231878,286232158,286303742,286231908,286246189,286232285,286242097,286231590,286238394,286232226,286238328,286231908,286238780,286233867,286238492,286231840,286243262
3127_ZC_13,FlexiPacket Radio 1,2015-01-26,RLTS_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140_ZC_13,FlexiPacket Radio 1,2015-01-26,Tx_profile_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_115,FlexiPacket Radio 1,2015-01-26,Rx_profile_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356_ZC_11,FlexiPacket Radio 1,2015-01-26,Tx_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095_ZC_11,FlexiPacket Radio 1,2015-01-26,OutGoodPkts,3003086,3089485,3079838,2866766,2746273,2784731,2763074,2689921,2636584,2669155,2612549,2559049,2576803,2544239,2465941,2473888,2470266,2528807,2507961,2601439,2595559,2645660,2650788,2712173,2791116,2842285,3104921,3252074,3493061,4065563,4599424,4935872,5719254,6459539,6025386,6053964,5766722,6020543,6432232,6493020,6654544,7028376,6907668,7165173,7139958,7161174,6651530,6700550,6835809,7390401,7999686,7567312,7775203,8645788,8039051,7899846,7682966,7342377,7243963,6866252,7439517,7521912,7043022,7529341,7492520,7961734,8095691,7648484,7892633,8311525,8199990,8499099,8562284,7749710,7375512,7176254,6461467,6514902,5950248,5569349,5962695,5119012,5118681,5193801,5390465,5315765,4937487,4683901,4735102,4629558,4174271,4215477,3902232,3893788,3497005,3534429
4924_ZC_16,FlexiPacket Radio 1,2015-01-26,RX_Capacity_Hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0171_ZA_11,Rx Chain 1 Radio 1 RST1,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_111,FlexiPacket Radio 1,2015-01-26,RLTM_max,-54,-54,-55,-55,-55,-54,-54,-54,-55,-55,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-55,-54,-54,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-56,-55,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54
0047_ZC_16,FlexiPacket Radio 1,2015-01-26,OutOctets,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3140_ZC_12,FlexiPacket Radio 1,2015-01-26,OutDroppedPkts,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11158_ZC_12,FlexiPacket Radio 1,2015-01-26,Tx_profile_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0033_ZC_14,FlexiPacket Radio 1,2015-01-26,RX_profile_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0047_ZC_12,FlexiPacket Radio 1,2015-01-26,RX_Capacity_Hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090_ZC_13,FlexiPacket GbEPort 1,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090_ZFA_11,MainBoard First Mile 200 2MTrib 6,2015-01-26,OI,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647
0047_ZA_12,BB-Modem 1 OptTrib 1,2015-01-26,OI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127_ZC_12,FlexiPacket Radio 1,2015-01-26,OutDroppedPkts,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4924_ZC_12,FlexiPacket Radio 1,2015-01-26,RX_profile_2,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0010_ZC_16,FlexiPacket Radio 1,2015-01-26,Tx_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0370_ZC_14,FlexiPacket GbEPort 1,2015-01-26,InOctets,769282626,533438437,489741921,470045256,417536836,328891312,328411749,328222147,317606637,341047622,320745017,419504679,314834865,309772232,312313219,389690037,311526722,319441999,313107650,332748340,316179880,321172973,352599778,326751876,356393282,345407397,391815139,406831636,421647717,605868659,759461374,561159551,633153736,653223112,846582099,872066533,717003664,720227465,628517469,626654992,608528173,606712811,757922571,583575214,766389805,885018929,869163716,685667769,576352994,628845931,532503299,675858970,659438739,766572423,867738737,689055431,823385556,839572888,719629558,799675494,883886582,1074545001,988567388,910058662,936103088,816314867,656410849,1036401680,700507780,605549233,590973972,648091925,638308074,577403623,807644303,621578833,628249496,779182690,757701045,537765294,598600625,800092112,729049519,626691862,563485460,538074447,1178732886,753036198,819149359,993645507,1345203127,486914956,454546082,483644340,521820263,741459970
10172_ZEA_11,MainBoard FPH800 gbe4port GbEPort 4,2015-01-26,InGoodPkts,237229,281585,255814,231032,211770,239886,362,279070,266482,188004,153762,169356,163649,150662,149626,148873,150327,164220,150093,173058,154527,182061,221047,283162,323419,498240,489196,839953,1210860,1204143,1805834,1999899,2291404,2277903,2437829,1643730,2534,1453901,1334319,1234650,1269568,1167862,1053385,1009575,1094986,1070573,1132665,1185346,1200325,1208178,1048449,1119841,1123011,1117344,1119166,1116408,1024091,1115243,1409009,1172703,1199194,1634561,1180239,1355550,1287947,1305285,1490190,1525978,1456187,1356640,1433674,1719997,1952831,2423394,1902482,2191766,2145748,1852661,1235625,1527991,1072541,1021423,880712,796467,737953,794871,679923,632615,625564,729425,546511,472805,435517,469789,587858,405115
10649_ZC_11,FlexiPacket Radio 1,2015-01-26,Tx_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0171_ZA_11,Rx Chain 2 Radio 2 RST2,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32552_ZC_13,FlexiPacket GbEPort 1,2015-01-26,InGoodPkts,900292,900346,900290,900338,900313,900414,900301,900344,900292,900337,900338,900345,900282,900346,900353,900325,900310,900351,900290,900365,900289,900301,900337,900310,900363,900302,900338,900301,900376,900300,900338,900302,900338,900325,900338,900311,900329,900297,900366,900311,900301,900336,900340,900338,900303,900349,900298,900327,900327,900349,900309,900329,900318,900339,900300,900335,900351,900338,900313,900289,900358,900290,900363,900289,900339,900312,900327,900326,900337,900320,900375,900340,900337,900303,900337,900311,900351,900301,900339,900311,900289,900363,900301,900491,900282,900386,900311,900326,900311,900334,900318,900347,900316,900346,900300,900352
32926_ZC_14,FlexiPacket Radio 1,2015-01-26,RLTS_1,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0010_ZC_13,FlexiPacket Radio 1,2015-01-26,TX_Peak_Capacity,71312544,62961784,60213592,64764936,57920387,46753064,36224304,53278752,44463056,44206648,28129808,45658496,44278552,41138808,42149898,31305176,49563120,28959232,51981336,35753928,49165536,28070440,70256992,60644672,39854040,49060432,63955896,55328560,62598368,60444536,69243104,60942512,69811024,57909096,64624328,56285952,56990744,62054016,53328460,88789256,53382028,65283632,50387992,74309840,55197888,62060800,57537104,52369864,70066520,47142592,49511376,46177544,63235160,49447176,56026040,73139279,72821448,57472614,59136112,54473504,53577664,68485248,65344184,65957968,74359704,68010208,61526728,57347640,64839944,56537048,68422680,62681944,67961888,67436113,61001384,77283943,66709936,50440648,70458544,59785192,63083976,76283280,60351968,58723976,58668144,72425920,70815720,87806840,59607704,81073056,67476344,98911765,77777208,93275576,86893864,85260520
0171_ZEA_11,gbe4portModule GbEPort 2,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10649_ZC_11,FlexiPacket GbEPort 1,2015-01-26,OutOctets,286228228,286234618,286231022,286231602,286231401,286235129,286225048,286234270,286231090,286234744,286228228,286231476,286231408,286234562,286231471,286231726,286227910,286234931,286230896,286234782,286228160,286224980,286237866,286224950,286234880,286228160,286234504,286231242,286234943,286234202,286228712,286227863,286234754,286231272,286234562,286228062,286231943,286228092,286234630,286231378,286224980,286237480,286231539,286231602,286228153,286234812,286228160,286237518,286224980,286234812,286231022,286234724,286228228,286234863,286228160,286231476,286231221,286234744,286228221,286227744,286234880,286227774,286237934,286227925,286237810,286224980,286234436,286231242,286228202,286232646,286236319,286228261,286237667,286479062,286234812,286230992,286231188,286231340,286231382,286228198,286227842,286301148,286225048,286242046,286225107,286237730,286228228,286237576,286224730,286237480,286225048,286237326,286229392,286234494,286225048,286237518
4939_ZA_12,Rx Chain 2 Radio 2 RST1,2015-01-26,UAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32956_ZD_12,FPMR ODU GbEPort 1,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10649_ZEA_11,MainBoard FPH800 gbe4port GbEPort 3,2015-01-26,InGoodPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135_ZD_13,FPMR ODU Radio 1,2015-01-26,RX_profile_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090_ZFA_11,MainBoard First Mile 200 GbEPort 6,2015-01-26,OutGoodPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0171_ZA_11,Rx Chain 1 Radio 1 RST2,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
